,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69
22,,,,,,68.02355509539294,,172.43730025362288,,347.30661201909277,,,2.450513723608785,,,,,,,,,74.2832966246526,,,,,,,,
23,,,,,,95.93512890128233,,233.84062293487793,,638.802584536354,,,7.275086623879158,,,,,,,,,57.706257833334924,,,,,,,,
24,,,,,,9.494624709482135e-10,,7.245492157119675e-07,,661.8344484325589,,,1.6662066548108014,,,,,,,,,5.56231090337085e-07,,,,,,,,
25,,,,,,1.4210847961771787e-09,,1.1500338572613007e-06,,776.1267897096158,,,2.3876237872253783,,,,,,,,,1.7665832270826192e-06,,,,,,,,
26,,,,,,2.1067904873998833e-09,,1.3497284048775474e-06,,780.5700191822089,,,2.4661454151938096,,,,,,,,,2.1607565652720462e-06,,,,,,,,
27,,,,,,2.4666165672530297e-09,,1.5937641533643391e-06,,752.3114647161301,,,0.7866908106333611,,,,,,,,,3.611670993005885e-06,,,,,,,,
28,,,,,,144.72197472572714,,72.98861391584454,,752.3802631060854,,,2.435555555237061,,,,,,,,,452.928262546229,,,,,,,,
29,,,,,,170.66675921695054,,67.87638890561925,,700.4509895816392,,,0.0,,,,,,,,,678.0137420762233,,,,,,,,
30,,,,,,198.82488747192778,,66.16168353989391,,685.3119423264997,,,0.0,,,,,,,,,685.3119284462596,,,,,,,,
31,,,,,,282.0129653388721,,65.68443733716649,,682.7025657264332,,,0.0,,,,,,,,,682.702564677591,,,,,,,,
32,,,,,,1.250089807282444e-08,,2.672585928130878e-06,,644.2800259563222,,,0.0,,,,,,,,,2.4796111491747188e-05,,,,,,,,
33,,,,,,1.3638131226564272e-08,,2.942636890819276e-06,,648.7743739900889,,,0.0,,,,,,,,,2.7532347013568054e-05,,,,,,,,
34,,,,,,1.4678328787456957e-08,,3.132921863613751e-06,,623.5446005862804,,,0.0,,,,,,,,,3.5260825764215725e-05,,,,,,,,
35,,,,,,1.5484005088882846e-08,,3.3773047933747974e-06,,582.9029851723903,,,0.0,,,,,,,,,5.5510979510175486e-05,,,,,,,,
36,,,,,,19.861615988451252,,10.401526894404208,,600.1949527776195,,,0.0,,,,,,,,,594.9712425578318,,,,,,,,
37,,,,,,19.29946809179441,,5.131814912612471,,574.2321956524794,,,0.0,,,,,,,,,570.5133997753582,,,,,,,,
38,,,,,,15.114290618502164,,4.670300201896919e-06,,553.1447238551129,,,0.0,,,,,,,,,550.6703257016376,,,,,,,,
39,,,,,,5.946847678890599,,4.7916085690557145e-06,,526.7039114012111,,,0.0,,,,,,,,,523.8436102405796,,,,,,,,
40,,,,,,511.31850964611425,,511.3185086873077,,511.31850963429713,,,2.113112745010022e-09,,,,,,,,,511.31850957001063,,,,,,,,
41,,,,,,474.96421056486497,,474.9642101417208,,474.96421055302665,,,3.795630201068168e-07,,,,,,,,,474.96421048998536,,,,,,,,
42,,,,,,453.0543014373646,,453.05430102978875,,453.0543014255145,,,4.4688028625906087e-07,,,,,,,,,453.0543013626367,,,,,,,,
43,,,,,,441.2193305373652,,441.21933011420134,,441.2193305255093,,,4.271964049246921e-07,,,,,,,,,441.21933046245834,,,,,,,,
44,,,,,,404.0342927410946,,102.09431263836203,,404.03429272833296,,,1.7267941453183052e-08,,,,,,,,,404.0342926513542,,,,,,,,
45,,,,,,370.56729167734517,,85.28389553271865,,370.56729166455506,,,2.2352900481506913e-08,,,,,,,,,370.5672915832006,,,,,,,,
46,,,,,,377.73903904609097,,90.54052279328901,,377.7390390333105,,,2.3650106908714142e-08,,,,,,,,,377.7390389522166,,,,,,,,
47,,,,,,386.11200160231436,,95.28974526313358,,386.11200158956336,,,2.485105468823817e-08,,,,,,,,,386.11200150959843,,,,,,,,
48,,,,,,353.0143749948679,,353.0143746025022,,353.01437498302374,,,69.55269771795734,,,,,,,,,353.0143749131489,,,,,,,,
49,,,,,,365.0852272698675,,365.0852268621915,,365.08522725803,,,71.28230967740802,,,,,,,,,365.08522718974785,,,,,,,,
50,,,,,,335.3136396348686,,335.3136392334311,,335.31363962300475,,,66.28270317180711,,,,,,,,,335.3136395533472,,,,,,,,
51,,,,,,329.1828212598684,,329.1828208463328,,329.18282124799913,,,64.85562152194852,,,,,,,,,329.18282117850197,,,,,,,,
52,,,,,,331.192968747437,,331.1929687162736,,331.1929687399077,,,237.9999999901898,,,,,,,,,331.19296871418493,,,,,,,,
53,,,,,,314.1706250299376,,314.17062500024014,,314.17062502240253,,,237.9999999904642,,,,,,,,,314.1706249957923,,,,,,,,
54,,,,,,332.2838404774376,,332.2838404435742,,332.2838404699069,,,237.99999999017194,,,,,,,,,332.2838404435241,,,,,,,,
55,,,,,,310.8116085124371,,310.81160848322395,,310.81160850489977,,,237.99999999051659,,,,,,,,,310.8116084774479,,,,,,,,
56,,,,,,276.4448862874027,,276.44488609698936,,276.44488627734626,,,236.47862247635382,,,,,,,,,276.44488622335666,,,,,,,,
57,,,,,,319.5983224324039,,319.5983223339762,,319.59832242237286,,,236.3108260035639,,,,,,,,,319.5983223709532,,,,,,,,
58,,,,,,294.86421871240265,,294.86421846295383,,294.86421870235995,,,236.4062590245218,,,,,,,,,294.86421864923375,,,,,,,,
59,,,,,,295.36884192490277,,295.3688417305847,,295.368841914862,,,236.4042924034569,,,,,,,,,295.3688418618359,,,,,,,,
60,,,,,,309.3320958236904,,309.3320957960727,,309.33209581643484,,,237.99999999203868,,,,,,,,,309.33209578997776,,,,,,,,
61,,,,,,297.61589905244074,,297.6158990246493,,297.61589904518223,,,237.9999999921751,,,,,,,,,297.61589901807423,,,,,,,,
62,,,,,,300.0704044624408,,300.07040443401866,,300.0704044551826,,,237.99999999214654,,,,,,,,,300.07040442796506,,,,,,,,
63,,,,,,292.68083326994105,,292.68083324052606,,292.6808332626815,,,237.9999999922322,,,,,,,,,292.6808332351815,,,,,,,,
64,,,,,,9.059328233688741e-09,,0.003403321281370229,,8.967485398275906e-05,,,2.205514686833471e-09,,,,,,,,,4.7388944531000385,,,,,,,,
65,,,,,,8.40153137352781e-09,,0.003350529462918603,,2.0359741433454857,,,1.8192716192222333e-09,,,,,,,,,7.356291306456506,,,,,,,,
66,,,,,,7.517902390519885e-09,,0.0031985660628926415,,2.2486881667099947,,,1.5523557788414914e-09,,,,,,,,,24.63909588208398,,,,,,,,
67,,,,,,6.558897550317964e-09,,0.00339126272691176,,8.204476355530588,,,1.449606645475174e-09,,,,,,,,,15.625978284381535,,,,,,,,
68,,,,,,316.8487089535785,,30.099745799350302,,316.84870894032,,,1.548089208826468e-08,,,,,,,,,316.84870885674917,,,,,,,,
69,,,,,,338.4114410860209,,41.02396131050895,,338.41144107290046,,,1.4303576510636424e-08,,,,,,,,,338.41144099606277,,,,,,,,
70,,,,,,361.25833319733147,,43.955385096638224,,361.25833318422394,,,1.3132046161321789e-08,,,,,,,,,361.2583331148131,,,,,,,,
71,,,,,,394.7708646197464,,24.938782987243034,,394.77086460687065,,,9.98536185011917e-09,,,,,,,,,394.77086454555916,,,,,,,,
72,,,,,,1.4060662706679628e-09,,2.559572427833787e-07,,1.2434366543572074e-06,,,5.446029356168587e-10,,,,,,,,,7.6227878936322806e-06,,,,,,,,
73,,,,,,1.184710788538123e-09,,1.488861986745894e-07,,9.287758037355828e-07,,,5.365690191365969e-10,,,,,,,,,4.466007626766302e-06,,,,,,,,
74,,,,,,9.639925793555858e-10,,1.4789125525229303e-07,,6.660387637288746e-07,,,5.277318508269072e-10,,,,,,,,,3.6017573429961485e-06,,,,,,,,
75,,,,,,7.00077183146173e-10,,1.4759341189208324e-07,,4.955073653148626e-07,,,5.134031215989039e-10,,,,,,,,,2.460001412280039e-06,,,,,,,,
76,,,,,,1.3607541944370375e-09,,2.398465096691415e-07,,1.6827632993914263,,,5.576926240624346e-10,,,,,,,,,2.6917154531023374e-05,,,,,,,,
77,,,,,,1.0438366923110702e-09,,2.395850603928808e-07,,1.6062722635864621,,,5.593595367263484e-10,,,,,,,,,2.1092916020814195e-05,,,,,,,,
78,,,,,,8.278528561507193e-10,,2.1815155343526715e-07,,1.5133173782493643,,,5.430164956134949e-10,,,,,,,,,1.9277670677309416e-06,,,,,,,,
79,,,,,,8.274677760351201e-10,,1.9446413101542194e-07,,1.442134384439653,,,1.91894904869593e-10,,,,,,,,,1.610623136489162e-06,,,,,,,,
80,,,,,,5.718210652111204e-10,,9.845540361935991e-08,,3.7564111072118937e-07,,,6.747410395870679e-11,,,,,,,,,8.061319119317481e-07,,,,,,,,
81,,,,,,5.001177378836055e-10,,6.024948515808992e-08,,3.7587466373204417e-07,,,6.69425465717265e-11,,,,,,,,,6.209034578934288e-07,,,,,,,,
82,,,,,,4.999325446926127e-10,,6.037008254973961e-08,,3.1766039717172805e-07,,,0.0,,,,,,,,,4.2933018740283085e-07,,,,,,,,
83,,,,,,4.998750062151516e-10,,1.9576214143966932e-08,,2.88333510607418e-07,,,0.0,,,,,,,,,2.6584886268353406e-07,,,,,,,,
84,,,,,,17.365428073248257,,0.0,,56.00000038163538,,,0.0,,,,,,,,,3.6045489215781625e-07,,,,,,,,
85,,,,,,14.683069989445437,,0.0,,28.00000043093904,,,0.0,,,,,,,,,3.5143607317949605e-07,,,,,,,,
86,,,,,,12.08487082147268,,0.0,,14.00000045551335,,,0.0,,,,,,,,,3.42988113014128e-07,,,,,,,,
87,,,,,,0.0,,0.0,,4.79306801214081e-07,,,0.0,,,,,,,,,3.205196522899185e-07,,,,,,,,
88,,,,,,0.0,,0.0,,149.97736579874078,,,0.0,,,,,,,,,9.191745287287366,,,,,,,,
89,,,,,,0.0,,0.0,,151.405229205524,,,0.0,,,,,,,,,12.270975373178112,,,,,,,,
90,,,,,,0.0,,0.0,,154.88278099522918,,,0.0,,,,,,,,,25.585935633727214,,,,,,,,
91,,,,,,0.0,,0.0,,155.89462320291324,,,0.0,,,,,,,,,29.671337931128217,,,,,,,,
92,,,,,,0.0,,0.0,,67.19431142242426,,,0.0,,,,,,,,,3.440886580973147e-07,,,,,,,,
93,,,,,,0.0,,0.0,,68.33531785517174,,,0.0,,,,,,,,,3.3818005465155327e-07,,,,,,,,
94,,,,,,0.0,,0.0,,69.5233180150527,,,0.0,,,,,,,,,3.3211616027441573e-07,,,,,,,,
95,,,,,,0.0,,0.0,,66.23757658531026,,,0.0,,,,,,,,,2.711981683599748e-07,,,,,,,,
