,Em_uc_kg/kWh,Em_cc_kg/kWh,Em_reduce_%,loadvar_uc,loadvar_cc,loadvar_reduce_%,satisfied_energy_%,satisfied_energy_uc_%,Em_reduce_kg
40,0.1638374320122234,0.1409620032734297,13.9622725147981,58212991.229210325,58216172.2124442,-0.0054643871869624,100.0,100.0,0.8434856838855399
41,0.1763856362796881,0.1394295062259912,20.951893154778727,58910833.41709532,59080151.72363254,-0.2874145496099601,100.0,100.0,4.827911874084908
42,0.1803712347084256,0.1373856867039724,23.83170912697936,58591665.10579905,58727201.89865191,-0.2313243574971239,100.0,100.0,3.961075263062358
43,0.1742807396810911,0.1440007797009077,17.374243439402058,59568892.49615646,59736233.87547833,-0.2809207495886599,100.0,100.0,6.241214511235463
44,0.1759368892573638,0.1401472205509019,20.34233346828592,59350535.69373106,59567194.41196607,-0.3650493052885673,100.0,100.0,6.576924259511681
45,0.1693949045724947,0.1369530397297227,19.151617886409365,58065023.944053575,58079194.45253708,-0.024404551175511,100.0,100.0,0.682706603751294
46,0.1801846990336706,0.1410067719770334,21.74320420476777,59078379.25434931,59255583.276659325,-0.2999473319115562,100.0,100.0,5.919353821060257
47,0.1867066047910797,0.1445465648609786,22.580904396647952,58548110.572442375,58620992.592828326,-0.1244822756419661,100.0,100.0,3.525591179114774
48,0.1724298347145448,0.1419959974471838,17.6499834368825,59006359.51036838,59088727.92229965,-0.1395924314171642,100.0,100.0,4.083794887558102
49,0.1765660519671979,0.1377093416615452,22.006897629942724,58817628.3437097,58968549.91695824,-0.2565924154007193,100.0,100.0,4.571025686936374
50,0.174890820784035,0.1417742751780134,18.935553883022703,59243297.34934288,59395640.5167311,-0.2571483597374504,100.0,100.0,5.510692538478815
51,0.1692687568414676,0.1443196864086052,14.739323959370129,59842183.9392675,60032302.21875449,-0.3176994336970359,100.0,100.0,5.9110585123059245
52,0.180685888754437,0.1383979508936733,23.40411758343535,58608287.56762216,58754367.87780096,-0.2492485555225515,100.0,100.0,4.016423762139616
53,0.1737515891515416,0.1432110941761241,17.57710253158083,59496562.26005099,59667611.34783928,-0.2874940690533683,100.0,100.0,6.003100773358014
54,0.1792087051292834,0.1405320941971671,21.58188180881866,58316008.216771856,58360067.10992105,-0.0755519701990261,100.0,100.0,2.0671875010997525
55,0.1760763728691643,0.1400388638721899,20.466976011456417,59363691.45481013,59641503.8418586,-0.4679836786429449,100.0,100.0,6.867632052044418
56,0.1773595528105732,0.1411185340840734,20.43364349548547,59215523.71212439,59415552.58539356,-0.3377980312081822,100.0,100.0,6.135495747340235
57,0.1733686245740693,0.1425601316928058,17.77051237324723,59593061.7298398,59840415.42569684,-0.4150712997066639,100.0,100.0,6.625458819594361
58,0.1715729016800498,0.1433642373219568,16.44121191742546,59733825.800854,59903002.75902437,-0.2832180191076102,100.0,100.0,6.311914319438172
59,0.1834177577288438,0.1430021461383014,22.03473212789516,59193716.74332084,59339251.79636984,-0.2458623331257994,100.0,100.0,6.812132164809104
60,0.1760763728691643,0.1400388642821281,20.466975778638,59363691.45481013,59641648.296734944,-0.4682270174124996,100.0,100.0,6.867631973922901
61,0.1772564537679064,0.1409415429981006,20.48721499153721,59207629.7335778,59410571.24230373,-0.3427624271383966,100.0,100.0,6.051988824520447
62,0.1761958458550481,0.1429786593006939,18.85242321869559,59153818.337736905,59275715.01201133,-0.2060672965833995,100.0,100.0,5.180020940032214
63,0.1778470551029362,0.1446569935982112,18.662137242314703,59056060.936970174,59141849.85480069,-0.1452669149777545,100.0,100.0,4.71909570498782
64,0.1717895263830906,0.1401697435450921,18.406117941955536,59189779.68783687,59348434.3133923,-0.2680439535206251,100.0,100.0,5.023561378604177
65,0.1683510786640478,0.1446755694623643,14.063176422486151,59702013.96537089,59863598.08374251,-0.2706510344279799,100.0,100.0,5.20674165914344
66,0.1759368892573638,0.1401472203756282,20.34233356790897,59350535.69373106,59567634.03098315,-0.3657900214622983,100.0,100.0,6.576924291721024
67,0.1756979411210539,0.1450824521200598,17.425069870284045,59218383.807520285,59322598.97255896,-0.1759844803894167,100.0,100.0,4.948595795653686
68,0.1754673417851852,0.1404398021433857,19.96242678861677,59191874.75567933,59385305.22173575,-0.3267855036773644,100.0,100.0,5.7795790684365596
69,0.1792105783049224,0.1400430679200831,21.855579483816367,59243369.655830175,59487041.51881678,-0.411306555319515,100.0,100.0,6.855411007637655
