,Em_uc_kg/kWh,Em_cc_kg/kWh,Em_reduce_%,loadvar_uc,loadvar_cc,loadvar_reduce_%,satisfied_energy_%,satisfied_energy_uc_%,Em_reduce_kg
40,0.1756286575235487,0.1722517748148852,1.922740147467493,150910981.534768,139149401.79460734,7.793720258489555,59.41545318362236,70.076535135951,13.069825570813745
41,0.177671745245454,0.1732674783195868,2.478878630804602,145218974.76031986,143706412.4176776,1.0415734893726474,86.92215538312338,85.9281770185335,18.591614949160817
42,0.1760842962752518,0.1729977837175361,1.7528607735075583,139253662.7655707,139231912.85633156,0.0156189135762686,92.08145993246386,87.34748480074406,11.737671816825847
43,0.1757755414305158,0.1759156484791479,-0.079707931770195,150590636.83446473,137787540.0411718,8.50192087796708,53.11510202281647,64.16142063061248,-0.5203899674845494
44,0.1689653440647092,0.1631692263557728,3.4303588946125347,129107960.23704854,124221601.12101932,3.784707857716603,86.60847603870423,94.04648601782895,14.322550806673263
45,0.1772967491922691,0.1732927616135138,2.258353634230028,144826735.5635385,142481266.61925235,1.6194999736475673,82.1727229684291,81.32396358254364,16.740837326236853
46,0.1756895565375609,0.1752517065818967,0.2492179753272081,149738258.23372436,145601847.12385175,2.7624276912692163,72.75783259042447,73.87276949877335,1.9056357404277642
47,0.1763699001136904,0.1728970283164043,1.9690841776558397,138454388.502324,139900005.34600794,-1.0441105257271517,92.33417371549066,84.89120802021742,13.393323168248246
48,0.1750448226300924,0.1744411491800128,0.3448679264026587,146015082.181382,147074364.175449,-0.7254606703923627,72.38954060449474,67.25080936817287,2.649034384003928
49,0.174144323258622,0.1737520370316483,0.2252650098683518,145437145.47008786,142457520.03938305,2.048737563621684,65.98777050551993,66.16817692002984,1.6193821800564223
50,0.1747321447463694,0.1733323929306889,0.8010843212119454,143802761.44771877,141815026.76752913,1.3822646103442904,75.52495857823136,75.24703070157628,5.6550793492653595
51,0.1760159805024675,0.1755475250752294,0.2661436909880564,148401791.27301148,135515667.08166623,8.683267284583465,56.06004873697725,68.97937364762176,1.6461012840367852
52,0.1645158676275214,0.1471272932035388,10.569542424534925,110465252.18616362,109401656.45093752,0.9628328494046844,83.29519029256161,100.0,18.657018813054197
53,0.1763944299646649,0.1732050357344962,1.8081037087212173,151076272.88710967,132974349.58136567,11.981976361880786,46.15086852890345,63.97395278295123,10.392872419981211
54,0.1756112474463124,0.1756707599299105,-0.0338887653629838,144050057.47988603,143689373.3750774,0.2503880325483323,77.70818095510612,73.07151089057362,-0.24995343300502715
55,0.1723612443174393,0.1764873601929142,-2.393876820635929,143245436.7619455,146530155.7010537,-2.2930705601233083,74.19889415736709,61.90646672778271,-18.391544730907167
56,0.1786733959992724,0.1758809014461686,1.5629045037657523,154399415.62976974,133854214.78860009,13.306527591033406,51.02191611322966,71.49027662173214,9.506036415330826
57,0.1762997252222916,0.1737237199447662,1.4611510450611125,150648034.10540658,142643686.72153306,5.313277024427002,76.16302365353535,81.70472736270958,10.784297967223427
58,0.1755444070316607,0.1719366639580117,2.055174035250418,143778349.66035363,133467184.555407,7.171570079434495,60.59765267617641,72.53903690147405,11.823093869807815
59,0.175679257024556,0.1722450893422297,1.954794060773064,144226220.66244817,141571492.71150687,1.8406694280331368,79.38006330427478,79.78189479291342,13.849628072843506
60,0.1723612443174393,0.1762791174255411,-2.2730591924053303,143245436.7619455,146276487.62026018,-2.1159842343542774,73.83383297050412,61.90646672778271,-17.377413503734886
61,0.1761714301454072,0.1740382984578143,1.2108272526551591,143353543.49993265,143914092.02627406,-0.3910252322026988,85.57402654267625,81.36555397259433,8.889751506882725
62,0.1756892965298672,0.1753308776527581,0.2040072356076487,147242670.20146886,138497083.11831313,5.939573814567021,66.48910121423116,73.9031521620509,1.3566759084133522
63,0.1751824943687838,0.1748475069596132,0.1912219656293964,147847158.53455707,136432025.95894253,7.720900887619307,62.57915153428471,74.62782519671475,1.1973007127511641
64,0.1756454642940145,0.1734260364787581,1.2635839041885812,142373640.98192802,142803139.5200682,-0.3016699827144938,90.9959744620415,86.14804127785793,9.107452038027768
65,0.1768319123285339,0.1762127883083426,0.3501200728073654,152868399.2715899,142057963.00629285,7.071727261362211,57.11237057208063,65.02099558951151,2.5620941332112803
66,0.1689653440647092,0.1626951157791696,3.7109552377428976,129107960.23704854,124074679.81713083,3.898505104314524,86.05450475175324,94.04648601782895,15.39500167309926
67,0.1761889525478124,0.1747977466321914,0.7896101858279414,150316067.81265172,140358911.84534255,6.624146115716252,51.10728486721066,57.87337839767057,5.54701301429685
68,0.1761253475773781,0.1752526412985973,0.4955029419586647,149542949.20628276,139214944.89764214,6.906379982110662,63.94653482275635,72.37486688591987,3.400191621398733
69,0.1758075579949345,0.1776860006745904,-1.068465258876976,146828388.1151855,143955458.3756738,1.9566582296455588,62.625921164327146,61.69375882133136,-7.980835294807251
