,Em_uc_kg/kWh,Em_cc_kg/kWh,Em_reduce_%,loadvar_uc,loadvar_cc,loadvar_reduce_%,satisfied_energy_%,satisfied_energy_uc_%,Em_reduce_kg
40,0.1726986676566453,0.1505680609528725,12.814578713353086,54159623.1436033,58910420.87047637,-8.771844136131472,99.60003250765448,100.0,86.79778863672257
41,0.1747161294976023,0.1467844807764921,15.986874710095677,45539624.19912228,50794264.51227997,-11.538611496181318,99.15796364466748,100.0,81.02013761084771
42,0.1747397832058648,0.1469798529434854,15.886439683672258,44956744.37891568,50041087.95250012,-11.309412289135754,99.60202743099556,100.0,79.36910606981186
43,0.1762388303795053,0.149540018041519,15.149222382203844,44752197.58461688,48586299.93228872,-8.56740574677338,99.4317534050413,100.0,73.58016468313036
44,0.1744825688869352,0.150544819123192,13.71927861702617,51162021.44633618,55855527.62364517,-9.17380909632744,98.01027962078614,100.0,83.19923423109
45,0.1686039123495817,0.1478431280413587,12.313346718300236,49262001.06564165,51459783.10653895,-4.461414464200828,100.0,100.0,61.027093369297944
46,0.1744717373638671,0.1468045699981708,15.857678603839096,44396793.49198824,49675257.12325312,-11.889290230424912,99.71021632385931,100.0,76.87286480256792
47,0.1769975074406907,0.1470412949103221,16.924652196249998,43618128.0429161,48444001.42893172,-11.063916776225296,99.92562733684696,100.0,78.20293955007389
48,0.1715317913681751,0.1469613718334263,14.324119942297436,47937961.11453641,54191778.71696182,-13.04564786867634,99.6862903795769,100.0,76.54616904645812
49,0.1769733923964155,0.1455446097416781,17.7590440173841,43582091.851193175,47416556.21755343,-8.798256814869422,94.98667519853076,100.0,79.4976699410284
50,0.1783036029448818,0.1462433864380286,17.980689104057994,42959170.10047376,47588445.98771145,-10.77599003055845,99.1550896303439,100.0,82.96202996794554
51,0.1754527588498907,0.1508756899049899,14.007798512833732,51916152.51459021,56765961.552994125,-9.341618751584027,98.97911479613302,100.0,89.49508633971827
52,0.1681810251645924,0.145219130648121,13.65308273867368,27608794.937357213,27651199.858616576,-0.153592075842414,99.84274759833602,100.0,6.8956180291439955
53,0.1720283954010053,0.1512269263996763,12.091881083259509,54098605.06320081,59284457.05016595,-9.585925516761032,98.75081618692256,100.0,79.09251034170394
54,0.174402242400392,0.1480704451260254,15.098313480347466,46444531.21082135,51708120.017837815,-11.333064775966731,100.0,100.0,80.15678207368305
55,0.1765941782126345,0.1467914993180561,16.8763654590546,44784051.42635774,49895184.48615272,-11.412842065438523,99.82284938724288,100.0,84.80734281561898
56,0.1741424975350173,0.1519328454752569,12.75372317161947,58031990.10312647,63320461.8979372,-9.113028495856824,98.94306934882592,100.0,96.88309942956126
57,0.1732108009029859,0.1481609292061935,14.462072553329207,46187100.2625639,51713746.796567895,-11.965779411537374,100.0,100.0,75.35880656891712
58,0.1707168820401115,0.1519697626981007,10.98140917171036,59313190.68050083,65686212.1868906,-10.74469512307808,99.78375414854844,100.0,81.74816384685838
59,0.1705946880379366,0.1446036453560932,15.235552162130334,41822461.73351138,47067875.501867376,-12.542097119436098,99.90318540681288,100.0,62.19607130912394
60,0.1765941782126345,0.1467967418062559,16.873396794825215,44784051.42635774,49835289.04004844,-11.279099261479011,99.82284923882642,100.0,84.79242451741023
61,0.176909043005371,0.1457110845546583,17.63502753771919,41943782.58620989,47391927.22068438,-12.9891590565933,99.94186319354392,100.0,76.80074747183559
62,0.1741283132462626,0.1506821388982637,13.464883401724547,51452300.34212404,56673470.71819493,-10.147593676771567,99.34356858799256,100.0,83.36770281412981
63,0.1742609806519967,0.1504982474482998,13.636290301356452,51518145.93801767,56222618.27215628,-9.131680204094762,99.96831233085064,100.0,84.56237131914276
64,0.1778662637478755,0.1463255574027081,17.73282109859584,46252974.24134717,52332410.34493162,-13.143881454762388,100.0,100.0,98.02970182958512
65,0.1781385844602425,0.1486594585688391,16.548422668073155,46473785.1703484,50566791.63717587,-8.807129550185486,99.9771787654985,100.0,87.55990204846795
66,0.1744825688869352,0.1505964499403373,13.689687800318955,51162021.44633618,55777733.93259116,-9.021755504903952,98.02166962931685,100.0,83.02943152105657
67,0.1752596652913213,0.1512849909029222,13.679516247248156,51646577.15800181,55953585.320355095,-8.339387427702908,98.70073763922623,100.0,85.64742247429227
68,0.1767283881046328,0.149319189503272,15.509222313018014,48836355.33564908,52871040.75028488,-8.261643169122,99.81625626068482,100.0,90.8865180096224
69,0.1756831618607495,0.1517590249652794,13.617774544855294,55240673.47928366,59575846.21686884,-7.8477912460842,98.53659006149056,100.0,94.18111282375615
